amount,hour,category,distance_from_home,txns_last_hour,is_foreign,is_fraud
10.14,22,subscription,20.56,0,0,0
4.11,2,electronics,5.7,1,0,0
23.11,18,fuel,33.49,0,0,0
27.87,15,grocery,21.91,0,0,0
91.79,19,electronics,30.43,1,0,0
71.64,18,electronics,5.8,0,0,0
38.29,13,auto,28.82,1,0,0
5.87,18,services,9.78,1,0,0
32.14,13,pharmacy,38.16,1,0,0
5.79,15,retail,18.79,1,1,0
31.6,11,retail,15.43,0,0,0
33.79,11,travel,12.36,2,0,0
15.76,15,grocery,42.39,0,0,0
19.5,11,fuel,45.92,1,0,0
59.71,18,retail,1.27,0,0,0
1.72,16,subscription,23.61,1,0,0
8.3,17,subscription,11.43,1,0,0
30.71,15,travel,18.6,1,0,0
2.88,12,fuel,29.95,0,0,0
47.78,14,electronics,61.36,1,0,0
37.13,16,retail,50.53,0,0,0
18.73,12,grocery,12.77,1,0,0
1033.8,22,luxury,23.58,0,0,0
16.52,23,auto,3.27,1,0,0
15.04,13,auto,11.03,1,0,0
15.53,15,hardware,12.76,0,0,0
9.14,18,services,17.21,0,0,0
7.84,17,auto,23.99,0,0,0
4.2,6,food,18.94,0,0,0
50.08,18,luxury,30.97,0,0,0
3.04,11,auto,17.2,1,0,0
14.67,8,retail,37.31,0,0,0
6.56,6,pharmacy,36.85,2,0,0
4.95,16,subscription,18.76,1,0,0
29.96,16,food,42.47,1,0,0
101.47,6,electronics,40.58,0,0,0
95.92,9,auto,24.32,1,0,0
45.44,15,services,11.65,1,0,0
6.56,23,grocery,21.46,0,0,0
60.91,19,home,54.3,0,0,0
2.95,23,home,9.98,1,0,0
9.5,13,retail,33.64,0,0,0
17.78,14,electronics,34.37,0,0,0
3.78,13,grocery,34.7,1,0,0
59.07,10,fuel,39.27,0,0,0
38.6,9,grocery,55.87,0,0,0
16.65,11,hardware,14.45,2,0,0
49.11,16,hardware,8.22,0,0,0
145.59,21,travel,77.49,0,0,0
6.67,16,food,38.64,1,0,0
59.88,17,home,56.25,0,0,0
26.54,18,subscription,22.02,0,0,0
26.46,12,hardware,4.99,0,0,0
60.94,14,luxury,41.76,0,0,0
8.58,15,home,35.27,1,0,0
51.44,15,fuel,7.51,0,0,0
42.88,12,luxury,15.98,2,0,0
21.25,20,electronics,33.05,0,0,0
3.13,23,auto,73.52,0,0,0
88.62,22,luxury,16.05,1,0,0
14.57,13,retail,29.85,0,0,0
36.65,19,fuel,17.81,0,0,0
9.38,20,home,20.8,0,0,0
10.77,23,services,59.94,1,0,0
11.74,22,luxury,9.74,0,0,0
2.39,17,services,25.06,0,0,0
45.15,12,electronics,7.6,0,0,0
10.28,19,services,25.34,0,0,0
3.28,15,food,57.96,1,0,0
29.36,17,retail,6.01,0,0,0
7.45,7,services,23.24,0,0,0
21.18,15,electronics,25.54,0,0,0
70.49,6,retail,18.68,0,0,0
11.41,21,hardware,12.35,0,0,0
210.93,15,travel,5.28,0,0,0
6.38,18,pharmacy,68.83,1,0,0
17.17,16,home,18.7,0,0,0
38.04,19,luxury,33.59,1,0,0
197.32,21,luxury,34.92,0,0,1
14.78,20,food,39.92,0,0,0
31.95,14,auto,22.01,2,0,0
14.32,14,home,54.97,1,0,0
54.39,10,electronics,65.68,2,1,1
10.14,4,food,27.21,1,0,0
8.26,23,subscription,27.91,0,0,0
237.32,14,luxury,3.03,0,0,0
52.7,12,travel,30.55,0,0,0
52.34,20,home,56.52,0,0,0
24.55,12,retail,17.88,0,0,0
14.2,17,travel,8.12,0,0,0
41.44,19,services,101.65,0,0,0
82.99,21,luxury,1.79,2,0,0
5.97,9,services,23.41,0,0,0
18.95,13,subscription,15.75,0,0,0
17.23,13,grocery,8.36,1,0,0
11.81,15,retail,27.6,1,0,0
13.47,6,travel,54.21,0,0,0
9.93,18,auto,18.42,0,0,0
41.6,20,luxury,7.27,0,0,0
26.04,22,pharmacy,16.13,1,0,0
17.65,16,hardware,10.54,1,0,0
9.55,18,hardware,16.55,1,0,0
7.62,18,fuel,46.51,4,0,0
20.22,12,subscription,18.63,2,0,0
32.1,16,hardware,25.12,1,0,0
15.03,15,hardware,3.93,2,0,0
24.2,11,travel,25.68,1,0,0
7.94,15,services,22.22,0,0,0
10.16,13,auto,63.07,0,0,0
120.46,15,luxury,42.28,0,0,1
17.39,19,subscription,16.98,1,0,0
14.65,10,retail,18.64,0,0,0
10.66,16,pharmacy,17.88,1,0,0
11.36,23,hardware,24.42,0,0,0
20.09,11,grocery,33.9,0,0,0
39.49,18,fuel,35.83,1,0,0
108.8,17,hardware,66.95,0,0,0
2.94,16,grocery,19.39,0,0,0
19.93,10,electronics,20.19,2,0,0
13.32,12,subscription,16.25,0,0,0
35.95,14,food,16.66,2,0,0
80.21,21,pharmacy,22.01,2,0,0
5.87,17,retail,31.21,0,0,0
56.69,10,electronics,19.95,0,1,0
44.75,9,subscription,2.96,0,0,0
8.11,8,retail,22.98,1,0,0
2.98,15,services,37.97,1,0,0
14.01,23,services,9.11,1,0,0
3.9,16,auto,45.54,0,0,0
14.25,12,retail,10.23,1,0,0
61.61,14,travel,52.24,1,0,0
41.21,14,retail,35.66,1,0,0
11.12,15,luxury,29.53,1,0,0
36.17,16,luxury,15.44,0,0,0
27.13,9,electronics,35.02,0,0,0
230.68,13,travel,17.23,2,0,0
26.99,20,hardware,21.47,0,0,0
20.52,11,pharmacy,21.63,0,0,0
57.64,15,home,66.61,1,0,0
26.81,15,home,33.69,1,0,0
4.41,11,grocery,7.26,0,0,0
8.27,1,pharmacy,15.0,1,0,0
14.55,11,hardware,42.65,0,0,0
9.85,23,retail,15.0,0,0,0
103.74,5,luxury,15.75,0,0,0
1.04,18,auto,23.5,0,0,0
6.43,15,pharmacy,23.21,0,0,0
11.62,20,subscription,19.44,0,0,0
141.23,20,luxury,34.09,1,1,0
9.52,22,grocery,37.84,0,0,0
12.48,14,subscription,19.8,2,0,0
15.47,14,grocery,9.31,0,0,0
38.3,18,travel,13.18,0,0,0
11.78,23,fuel,46.35,2,0,0
3.2,21,retail,19.24,0,0,0
45.67,16,hardware,13.99,0,0,0
26.49,13,luxury,18.01,0,0,0
52.26,15,travel,53.68,1,0,0
111.73,22,travel,27.62,1,1,0
92.62,13,electronics,11.71,3,0,0
8.79,21,hardware,14.45,0,0,0
22.03,17,hardware,40.63,1,0,0
5.45,19,pharmacy,12.96,0,0,0
5.61,12,home,19.96,0,0,0
22.94,19,home,57.89,0,0,0
55.23,15,travel,22.57,0,0,0
22.7,9,auto,23.63,2,0,0
11.69,15,auto,89.34,0,0,0
51.52,18,auto,7.34,0,0,0
2.5,17,services,38.8,1,0,0
26.42,16,travel,18.38,1,0,0
13.58,23,services,24.02,0,0,0
8.36,19,fuel,41.82,2,0,0
117.86,10,travel,21.48,0,0,0
30.94,4,food,41.07,1,0,0
80.8,19,travel,28.39,0,0,0
73.11,18,fuel,21.65,2,1,0
54.75,19,luxury,10.22,4,0,0
42.66,14,travel,24.02,1,0,0
18.28,18,services,22.35,0,0,0
8.44,16,hardware,18.17,1,0,0
39.4,8,hardware,17.1,0,0,0
29.75,5,services,28.38,1,0,0
12.15,21,pharmacy,29.54,0,0,0
16.63,11,services,68.73,0,0,0
7.06,17,retail,8.48,0,0,0
4.3,11,auto,27.12,3,0,0
35.81,15,electronics,79.13,0,0,0
6.71,18,fuel,44.53,0,0,0
5.68,7,food,61.1,0,0,0
4.57,23,home,8.1,0,0,0
2.34,23,services,37.82,0,0,0
2.95,16,hardware,21.34,0,0,0
13.55,10,hardware,3.07,1,0,0
2.3,11,subscription,6.68,0,0,0
1.0,17,food,16.94,0,0,0
34.51,14,electronics,68.54,1,0,0
27.6,11,services,47.67,0,0,0
134.2,22,luxury,44.9,0,0,0
6.17,20,services,14.24,1,0,0
54.04,14,luxury,19.97,1,0,0
5.72,18,retail,17.37,1,0,0
5.94,15,auto,42.63,0,0,0
45.43,14,travel,24.78,1,0,0
147.85,18,travel,40.13,0,0,0
22.73,23,pharmacy,3.67,2,0,0
32.38,17,travel,7.9,0,0,0
7.18,20,travel,21.99,0,0,0
9.3,15,subscription,32.35,1,0,0
55.32,12,retail,49.43,0,0,0
14.06,15,travel,14.37,1,0,0
48.48,18,luxury,29.18,0,0,0
30.54,12,electronics,63.89,0,0,0
128.04,10,luxury,13.87,0,0,0
29.05,14,services,60.13,0,0,0
22.15,16,home,41.31,0,0,0
1.86,23,home,26.91,0,0,0
13.46,21,services,13.65,0,1,0
2.18,22,retail,33.1,0,0,0
24.07,22,home,19.09,0,0,0
2.51,23,subscription,59.32,0,0,0
128.85,13,electronics,54.18,1,0,0
131.36,8,subscription,56.72,0,0,0
12.22,16,grocery,19.29,2,0,0
85.5,23,hardware,12.03,0,0,0
22.92,16,subscription,8.11,2,0,0
2.3,17,grocery,53.53,0,0,0
43.6,15,travel,56.28,0,0,0
35.01,19,subscription,66.94,0,0,0
141.28,10,electronics,40.89,0,0,0
36.43,14,subscription,27.28,0,0,0
25.33,16,fuel,39.11,3,1,0
5.22,19,subscription,22.75,1,0,0
9.85,18,auto,69.52,0,0,0
160.98,19,travel,12.16,0,0,1
8.53,17,auto,26.7,0,0,0
15.19,18,services,13.66,0,0,0
15.21,12,grocery,32.5,2,0,0
138.33,17,luxury,35.94,0,0,0
35.96,15,luxury,9.81,2,0,0
14.91,22,retail,43.82,0,0,0
32.67,18,auto,37.62,3,0,0
3.3,21,subscription,45.39,0,0,0
34.07,9,fuel,46.75,0,0,0
114.88,23,electronics,25.01,1,0,0
37.24,20,services,22.58,0,0,0
2.07,13,hardware,3.58,0,0,0
32.81,19,luxury,14.12,1,0,0
3.75,18,auto,35.11,0,1,0
16.76,9,grocery,11.7,0,0,0
25.67,23,grocery,12.07,1,0,0
44.14,21,retail,21.12,1,0,0
32.66,16,home,32.0,1,0,0
125.68,22,luxury,23.07,1,0,0
92.04,11,subscription,122.65,0,0,0
82.01,14,electronics,19.93,0,0,0
24.41,13,home,50.18,0,0,0
16.76,17,hardware,10.29,0,0,0
95.96,17,retail,47.7,0,0,0
141.25,15,luxury,22.0,0,0,0
12.53,8,retail,16.23,1,0,0
11.04,22,pharmacy,42.28,0,0,0
51.42,11,food,41.31,1,0,0
37.29,14,travel,32.46,1,0,0
4.2,21,grocery,80.94,0,0,0
76.26,23,luxury,12.74,0,0,0
18.91,20,grocery,51.59,1,0,0
13.91,16,fuel,41.64,0,0,0
25.53,18,home,41.86,1,0,0
18.85,19,retail,5.95,0,0,0
5.35,17,pharmacy,4.21,1,0,0
43.57,21,grocery,36.88,0,0,0
9.05,15,home,25.64,1,0,0
28.11,14,retail,51.89,1,1,0
6.82,13,services,22.61,0,0,0
489.34,12,electronics,19.94,1,0,0
4.65,15,home,21.54,3,0,0
20.18,10,subscription,4.68,0,0,0
36.53,17,luxury,0.38,2,0,0
29.66,13,food,11.47,2,0,0
5.48,11,home,16.63,0,0,0
13.12,7,auto,19.77,0,0,0
21.17,4,grocery,40.78,0,0,0
5.15,18,subscription,43.77,0,0,0
43.16,4,travel,14.82,0,0,0
16.51,23,auto,15.92,3,0,0
9.71,15,food,9.45,1,0,0
1.51,6,auto,57.19,2,0,0
8.82,11,subscription,62.5,2,0,0
7.83,19,food,37.08,0,0,0
144.57,23,travel,49.92,0,0,0
5.96,11,fuel,31.89,1,0,0
32.44,16,grocery,20.73,1,0,0
25.74,10,luxury,69.02,0,0,0
55.43,6,travel,46.71,1,0,0
17.42,9,pharmacy,10.72,1,0,0
29.63,12,pharmacy,18.88,0,0,0
24.52,5,grocery,20.51,1,0,0
5.72,9,retail,49.93,0,0,0
109.62,15,luxury,57.74,0,0,1
18.85,17,services,29.0,0,0,0
2.57,11,home,50.97,0,0,0
128.35,19,electronics,7.11,0,0,0
44.91,14,grocery,14.14,0,0,0
25.68,19,home,54.82,0,0,0
35.52,18,food,22.76,2,0,0
7.19,12,grocery,25.31,0,0,0
31.36,12,home,13.03,1,0,0
45.72,18,hardware,49.35,1,0,0
9.6,17,pharmacy,50.14,0,0,0
43.61,6,grocery,22.74,0,0,0
31.07,5,luxury,30.93,1,0,0
15.85,23,food,32.48,0,0,0
22.86,14,hardware,22.26,0,0,0
20.61,16,grocery,21.91,0,0,0
1.0,14,retail,8.88,0,0,0
13.54,8,pharmacy,14.46,0,0,0
16.49,7,electronics,21.46,0,0,0
6.81,23,grocery,9.89,0,0,0
8.57,18,auto,43.89,2,0,0
13.47,21,subscription,23.77,0,0,0
5.94,19,auto,43.19,0,0,0
23.59,7,retail,4.27,0,0,0
31.79,7,fuel,52.08,1,0,0
22.34,21,home,52.36,0,0,0
8.27,18,auto,20.9,2,0,0
6.44,16,home,3.71,0,0,0
4.73,11,grocery,22.85,1,0,0
246.14,19,electronics,28.69,1,1,0
145.63,9,retail,11.31,0,0,0
13.52,18,hardware,28.97,0,0,0
12.46,10,services,41.97,1,0,0
10.9,15,fuel,15.87,0,1,0
7.11,15,subscription,34.75,0,0,0
1.72,16,pharmacy,17.74,1,0,0
75.34,12,electronics,22.34,0,0,0
1.75,5,hardware,64.88,0,0,0
17.39,17,travel,13.75,0,0,0
11.96,11,food,27.02,0,0,0
62.9,13,electronics,4.51,2,0,0
32.87,19,electronics,31.23,0,0,0
12.65,10,auto,15.7,0,0,0
12.88,8,subscription,21.74,1,0,0
13.09,23,fuel,22.13,0,0,0
25.07,12,luxury,37.94,1,0,0
20.98,11,home,17.72,0,0,0
5.43,17,hardware,39.79,0,0,0
5.63,9,services,22.82,0,0,0
12.57,6,home,34.63,1,0,0
11.97,17,retail,44.68,1,0,0
9.8,12,home,57.99,0,0,0
99.36,22,electronics,70.37,0,0,0
5.95,18,services,5.28,0,0,0
48.55,14,auto,28.78,0,0,0
5.08,16,auto,16.49,2,0,0
41.72,18,pharmacy,17.29,0,0,0
98.27,11,luxury,37.8,0,0,0
8.48,22,fuel,22.36,0,1,0
5.91,17,food,42.51,2,1,0
769.11,12,luxury,25.85,0,0,0
23.19,16,electronics,30.37,0,0,0
86.37,13,pharmacy,71.44,0,0,0
20.07,16,luxury,33.32,0,0,0
55.99,5,hardware,84.59,2,0,0
442.68,21,electronics,20.33,2,0,1
65.0,23,fuel,11.74,0,0,0
69.56,10,travel,19.75,0,0,0
24.1,11,luxury,11.01,1,0,0
10.47,20,auto,17.95,1,0,0
12.18,11,subscription,7.36,1,0,0
2.87,12,services,43.58,0,0,0
48.12,16,travel,32.96,0,0,0
23.87,11,pharmacy,51.8,1,0,0
14.31,7,services,38.33,0,0,0
22.48,17,pharmacy,49.07,0,0,0
139.71,16,luxury,30.48,1,0,0
13.42,8,retail,8.08,0,0,0
8.37,11,auto,19.99,1,1,0
5.58,18,subscription,22.0,0,0,0
14.32,23,pharmacy,24.09,2,0,0
14.43,18,food,16.82,0,0,0
5.85,20,fuel,28.04,1,0,0
53.79,17,luxury,39.58,4,0,0
35.87,16,pharmacy,48.66,0,0,0
61.3,13,fuel,32.87,0,0,0
88.58,17,luxury,33.28,0,0,0
4.19,13,retail,10.89,0,0,0
14.47,13,subscription,87.81,0,0,0
119.26,17,electronics,67.12,2,0,1
10.12,13,auto,39.13,0,0,0
25.5,11,auto,28.07,0,0,0
15.08,18,subscription,27.99,0,0,0
6.31,2,travel,25.92,0,0,0
72.82,23,luxury,18.77,1,0,0
89.01,18,auto,14.03,0,0,0
66.02,13,travel,13.22,0,0,0
116.19,11,auto,23.34,0,0,0
8.98,19,subscription,30.99,0,0,0
37.59,20,subscription,11.55,0,0,0
10.27,5,pharmacy,9.43,0,0,0
32.78,22,food,9.97,1,0,0
7.29,18,fuel,23.94,0,0,0
5.96,23,home,5.47,1,0,0
13.43,15,services,25.5,1,0,0
1.61,22,subscription,45.79,2,1,0
35.38,12,hardware,32.49,3,0,0
9.08,16,auto,12.93,1,0,0
4.85,16,fuel,23.0,3,0,0
3.3,18,subscription,14.56,0,0,0
4.0,13,pharmacy,38.82,1,0,0
12.94,20,fuel,36.17,1,0,0
89.53,23,travel,28.48,0,0,0
6.21,20,food,18.79,2,0,0
23.74,11,retail,25.65,0,0,0
2.14,14,pharmacy,37.58,2,1,0
13.37,9,hardware,9.67,0,0,0
4.3,10,food,7.75,1,0,0
4.62,21,subscription,27.78,1,0,0
2.43,15,food,49.13,0,0,0
30.44,19,home,21.68,1,0,0
28.91,23,travel,29.61,0,0,0
41.24,3,home,7.54,2,0,0
39.56,21,home,36.83,1,0,0
257.1,21,grocery,35.54,1,0,0
8.3,18,pharmacy,12.82,0,0,0
23.82,16,grocery,7.03,0,0,0
2.77,9,auto,32.72,1,0,0
17.54,17,grocery,10.63,0,0,0
58.76,23,home,16.68,1,0,0
16.18,22,grocery,8.59,3,0,0
6.94,15,food,62.14,0,0,0
24.84,14,hardware,45.73,1,0,0
2.55,12,services,48.66,1,0,0
13.32,15,hardware,22.96,0,0,0
10.43,12,pharmacy,28.82,1,0,0
11.16,6,luxury,3.32,1,0,0
46.32,10,pharmacy,21.06,0,0,0
74.56,15,auto,19.44,1,0,0
9.41,12,grocery,35.53,1,0,0
7.31,15,pharmacy,9.97,0,0,0
24.76,13,travel,27.03,0,0,0
27.37,15,retail,22.3,0,0,0
1.77,12,fuel,27.88,1,0,0
17.28,15,subscription,28.35,0,0,0
30.13,19,pharmacy,42.39,1,0,0
15.82,14,subscription,34.44,0,0,0
34.48,23,home,49.66,0,1,0
3.98,17,auto,12.3,1,0,0
16.67,4,travel,85.37,0,0,1
23.25,20,grocery,34.69,1,0,0
68.28,20,travel,7.22,1,0,0
36.17,14,retail,44.05,0,0,0
119.25,19,electronics,8.1,0,0,0
8.65,21,grocery,18.76,0,0,0
21.66,15,auto,25.28,0,0,0
14.72,22,subscription,2.81,1,0,0
128.39,11,home,25.43,0,0,0
6.57,9,luxury,26.37,1,0,0
6.39,20,subscription,30.87,1,0,0
12.82,12,retail,37.23,0,0,0
22.22,18,subscription,39.51,1,0,0
59.03,13,travel,8.55,0,1,0
8.34,17,pharmacy,41.1,0,0,0
98.4,12,travel,42.72,0,0,0
8.96,19,pharmacy,5.89,0,0,0
27.73,12,grocery,29.45,1,0,0
6.78,15,hardware,3.94,0,0,0
9.2,15,food,50.19,0,0,0
33.76,5,luxury,20.29,2,0,0
18.3,21,services,29.93,1,0,0
8.43,15,hardware,23.92,0,0,0
19.09,17,fuel,18.16,0,0,0
54.15,16,retail,10.01,0,0,0
57.06,17,pharmacy,40.13,2,0,0
14.57,20,hardware,33.39,0,0,0
72.6,18,luxury,25.95,0,0,0
33.8,21,home,3.7,1,0,0
265.49,20,luxury,13.01,1,0,0
11.03,16,fuel,13.03,3,0,0
86.22,11,subscription,7.13,0,0,0
119.21,18,fuel,7.9,0,0,0
127.18,12,electronics,30.63,1,0,0
5.13,12,travel,7.12,0,0,0
10.89,15,auto,79.96,0,0,0
43.01,21,travel,36.11,0,0,0
10.0,16,subscription,20.01,1,0,0
4.65,10,home,4.57,1,0,0
9.45,22,luxury,16.69,2,0,0
17.48,20,hardware,20.88,0,0,0
38.99,16,retail,25.77,1,0,0
5.95,10,subscription,42.5,0,0,0
14.64,14,subscription,10.36,0,0,0
20.99,22,services,9.53,0,0,0
41.64,23,auto,40.29,1,0,0
10.04,9,services,42.02,0,0,0
20.25,20,travel,32.63,0,0,0
21.55,19,retail,75.4,2,0,0
10.76,9,hardware,12.25,1,0,0
41.68,15,travel,21.73,1,0,0
25.78,8,luxury,43.03,1,0,0
50.32,11,luxury,14.76,0,0,0
10.58,13,fuel,29.55,0,0,0
16.98,15,grocery,10.48,0,0,0
1.0,13,retail,29.23,0,0,0
45.78,17,electronics,13.13,0,0,0
30.49,14,luxury,36.53,0,0,0
8.64,18,services,34.13,1,0,0
11.22,6,retail,46.48,1,0,0
8.21,10,grocery,33.38,0,0,0
15.24,12,auto,9.94,0,0,0
58.51,21,hardware,3.75,1,0,0
17.29,9,pharmacy,22.06,0,1,0
6.45,11,subscription,13.74,1,0,0
68.38,8,luxury,16.5,0,0,0
20.86,11,food,15.69,0,0,0
11.47,14,luxury,14.33,1,0,0
13.92,17,food,24.31,1,0,0
12.02,18,auto,10.03,2,0,0
1.87,19,auto,26.67,1,0,0
98.21,14,travel,24.47,2,0,1
18.16,15,subscription,2.69,0,0,0
1.77,23,fuel,18.67,1,0,0
4.25,20,retail,24.86,4,0,0
12.06,18,home,7.23,1,0,0
13.92,23,retail,21.44,0,0,0
26.02,18,home,12.35,0,0,0
11.51,13,auto,29.93,0,0,0
35.91,19,travel,18.64,0,0,0
26.44,21,travel,8.46,0,0,0
31.96,22,food,22.24,0,0,0
10.64,13,pharmacy,17.98,0,0,0
7.15,7,subscription,39.19,0,0,0
20.76,17,pharmacy,51.27,1,0,0
21.61,14,travel,21.73,1,0,0
33.69,14,subscription,9.65,0,0,0
20.16,17,pharmacy,36.87,1,0,0
4.1,23,subscription,35.52,1,0,0
6.95,18,fuel,57.61,1,0,0
4.74,15,travel,3.06,0,0,0
32.23,20,subscription,33.22,0,0,0
23.01,12,subscription,52.09,0,0,0
40.57,13,home,23.24,0,0,0
1.0,3,grocery,45.91,0,0,0
1.07,15,hardware,47.31,1,0,0
5.93,13,home,22.51,2,0,0
56.86,13,travel,12.23,1,0,1
33.04,13,luxury,36.78,0,0,0
15.72,19,services,23.55,1,0,0
1.0,16,auto,20.8,1,0,0
68.75,13,subscription,45.4,0,0,0
19.54,9,home,23.19,0,0,0
39.18,21,auto,23.54,0,0,0
30.92,17,food,53.42,0,0,0
29.49,14,home,26.9,1,0,0
10.6,15,subscription,72.1,1,0,0
17.41,7,auto,39.02,1,0,0
6.07,17,pharmacy,28.27,1,0,0
6.49,23,retail,8.47,0,0,0
5.6,16,fuel,11.56,0,1,0
203.37,14,electronics,31.65,0,0,0
48.03,14,luxury,31.46,0,0,0
11.01,10,auto,19.26,0,0,0
3.98,23,home,17.35,1,0,0
48.18,18,hardware,43.87,0,0,0
3.34,20,grocery,37.83,2,0,0
32.04,7,fuel,36.72,0,0,0
5.06,12,food,16.0,0,0,0
11.51,23,subscription,2.95,0,1,0
33.28,18,home,37.37,1,0,0
9.66,14,auto,15.12,0,0,0
34.17,7,travel,25.12,0,0,0
73.55,8,retail,36.94,2,1,0
9.41,12,food,29.26,2,0,0
9.99,18,grocery,18.05,2,0,0
4.52,17,grocery,14.08,0,0,0
3.55,19,hardware,39.73,0,0,0
4.84,20,auto,50.48,1,0,0
15.54,22,travel,11.25,0,0,0
2.75,15,home,8.54,0,0,0
9.08,16,subscription,11.78,0,0,0
5.82,8,home,38.22,1,0,0
24.03,12,auto,22.14,0,0,0
6.18,12,subscription,62.1,2,0,0
26.74,15,services,26.48,3,0,0
39.72,17,retail,19.69,0,0,0
4.39,10,hardware,23.77,2,0,0
33.91,17,food,28.57,1,0,0
7.65,10,grocery,40.77,1,0,0
11.13,9,fuel,3.1,0,0,0
11.24,15,services,57.69,0,0,0
57.09,18,pharmacy,50.16,0,0,0
16.75,15,pharmacy,66.68,0,0,0
16.53,13,auto,11.23,2,0,0
25.86,12,luxury,26.39,1,0,0
49.43,13,luxury,15.45,2,0,0
64.12,14,electronics,13.78,0,0,0
8.3,20,services,18.48,1,0,0
45.65,10,food,22.42,0,0,0
91.76,17,travel,19.72,0,0,0
12.61,17,home,6.09,0,0,0
16.26,18,subscription,8.15,0,0,0
22.7,11,luxury,41.2,1,0,1
19.75,13,fuel,1.47,0,0,0
5.78,5,auto,4.29,3,0,0
28.44,20,pharmacy,56.87,1,0,0
68.29,15,luxury,57.81,2,0,1
14.32,10,subscription,7.54,0,0,0
2.13,23,subscription,35.07,1,0,0
114.56,18,luxury,48.93,1,0,1
10.35,7,grocery,4.89,0,0,0
151.13,16,electronics,43.29,0,0,0
46.08,23,luxury,37.52,1,0,0
8.76,10,grocery,28.72,0,0,0
5.89,18,grocery,18.08,0,0,0
27.67,18,subscription,26.04,0,0,0
35.82,14,home,19.03,0,0,0
5.38,22,hardware,31.06,0,0,0
21.28,15,auto,19.46,0,0,0
13.24,16,electronics,23.99,3,0,0
18.87,16,food,36.29,1,0,0
8.14,15,fuel,14.22,0,0,0
23.12,11,auto,36.76,0,0,0
53.08,22,retail,36.33,0,0,0
4.23,20,food,59.22,1,0,0
6.99,18,hardware,31.78,3,0,0
24.89,17,auto,15.6,1,0,0
43.24,15,retail,38.32,0,0,0
4.21,2,pharmacy,27.05,1,0,0
11.44,18,services,32.54,1,0,0
7.98,19,hardware,10.13,0,0,0
43.29,14,retail,45.22,0,0,0
37.9,13,luxury,14.33,0,0,0
263.2,21,travel,15.81,0,0,0
15.99,10,retail,34.74,1,0,0
57.93,13,luxury,35.58,0,0,0
15.78,17,pharmacy,16.25,1,0,0
3.13,16,services,15.38,0,0,0
2.53,2,fuel,12.04,1,0,0
13.31,18,pharmacy,42.0,0,0,0
12.19,18,fuel,17.28,0,0,0
213.13,14,electronics,3.15,0,0,0
63.47,10,travel,14.73,0,0,0
50.1,9,travel,35.26,0,0,0
104.96,17,electronics,16.44,1,1,0
174.56,23,travel,36.97,0,0,0
4.94,10,subscription,17.67,1,0,0
12.76,9,home,13.49,2,0,0
43.32,16,electronics,37.5,0,0,0
7.19,9,services,29.88,0,0,0
1.99,23,pharmacy,25.03,1,0,0
17.26,16,hardware,22.32,0,0,0
94.78,16,travel,27.08,1,0,0
13.64,21,hardware,16.03,1,1,0
31.24,13,hardware,11.08,2,0,0
6.09,7,retail,7.29,1,0,0
43.98,20,luxury,52.94,0,0,0
4.48,18,home,9.52,1,0,0
6.25,15,subscription,25.0,2,0,0
9.24,15,fuel,31.32,1,0,0
16.82,5,fuel,15.36,2,0,0
8.1,13,auto,34.46,0,0,0
10.47,16,retail,43.83,2,0,0
1.83,16,subscription,11.74,0,0,0
10.53,14,retail,81.22,0,0,0
39.47,12,electronics,8.8,0,0,0
10.78,16,retail,22.04,0,0,0
14.08,23,hardware,29.78,0,0,0
17.53,10,auto,31.82,1,0,0
31.83,9,electronics,69.4,0,0,0
36.76,9,food,27.83,2,0,0
17.42,17,retail,25.02,0,0,0
66.77,15,retail,7.83,1,0,0
66.43,11,travel,25.58,1,0,0
67.3,9,travel,2.76,1,0,0
15.2,15,fuel,15.45,1,0,0
66.0,5,luxury,22.55,0,0,0
55.77,16,auto,9.82,0,0,0
29.22,0,retail,21.57,1,0,0
13.92,12,home,38.11,1,0,0
14.84,22,electronics,21.43,2,0,0
24.57,18,fuel,61.57,0,0,0
28.79,20,services,28.76,0,0,0
10.6,13,luxury,40.24,0,0,0
4.12,18,pharmacy,11.38,0,0,0
28.36,23,travel,24.19,0,0,0
5.13,20,fuel,23.0,0,0,0
17.67,14,services,9.98,0,0,0
64.02,16,subscription,6.7,1,0,0
28.32,9,hardware,27.23,0,0,0
27.39,22,grocery,16.73,0,0,0
27.91,19,pharmacy,18.96,1,0,0
27.39,17,home,8.94,0,0,0
3.82,15,hardware,37.57,0,0,0
10.57,22,food,30.0,0,0,0
16.41,20,pharmacy,9.97,1,0,0
202.98,13,electronics,6.94,1,0,0
8.75,16,food,18.29,0,0,0
6.88,10,retail,18.67,0,0,0
17.64,8,grocery,50.29,1,0,0
16.46,17,home,20.41,2,0,0
64.6,19,services,37.51,0,0,0
13.37,23,subscription,7.95,1,0,0
8.53,17,grocery,21.71,1,0,0
50.53,17,pharmacy,14.63,0,0,0
2.07,22,services,27.09,0,0,0
19.5,9,auto,29.36,1,0,0
48.93,11,travel,60.31,0,0,0
6.02,18,grocery,18.44,0,0,0
3.38,17,subscription,33.24,0,0,0
92.39,14,travel,31.92,0,0,0
7.72,21,grocery,30.24,0,0,0
9.06,12,fuel,13.49,3,0,0
20.69,9,grocery,14.93,1,0,0
2.35,17,hardware,8.5,2,0,0
47.33,17,services,14.09,0,0,0
58.12,7,travel,28.73,1,1,0
